Image ID,Image Source,Image Link
c4fd0926-6089-3a17-a1dd-3eb08a89fe22,Pinterest,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/18284560/2022/5/16/e9f2e206-093e-4f72-8a78-0813cca8fd701652699567597MissChasePinkEmbellishedGeorgetteMaxiDress4.jpg"
7da046c4-731b-38dd-80f4-8ae10f138434,Pinterest,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/25440332/2023/10/12/f8b46abf-fb10-4361-bf60-23dcc71e13a41697049037009PUKHYAYellowFloralPrintA-LineMidiDress1.jpg"
e552aef3-f0c9-37c6-bed1-28e7d5c088be,Pinterest,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/27361830/2024/6/12/f883534f-1598-4446-86e0-94e86cc413ec1718191773162-Taavi-Women-Ethnic-Dresses-8191718191772764-1.jpg"
998b4394-177a-3b80-862d-28831835de2f,Pinterest,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/26770354/2024/1/4/c8480678-6ba5-481e-9785-9a42a198f2c91704341974515StyleCastYellowDress1.jpg"
785ac6cb-d649-318e-b9bd-9fed9e465fb1,Pinterest,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/22939710/2023/4/28/873b30b4-d4ef-4f6f-8376-81656626fd5a1682676847651JuniperWomenSBabyPinkCottonVoilePrintedTieredMaxiDress1.jpg"
5d90d1f7-4853-3ae1-9615-8a799980f756,Pinterest,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/23722580/2023/6/22/c2897c8b-ac24-4c40-8d7d-d759541e2b451687429626945DEEBACOMaroonPuffSleeveMaxiDress1.jpg"
cc51312b-0416-3833-8e2e-cc7327750aee,Pinterest,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/27677982/2024/2/20/5f09fda8-0878-450b-b585-533dbd3509831708421434185TrendyolPrintMaxiDress1.jpg"
cedb13bd-56ae-3dc5-a456-1000d284f86d,Pinterest,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/26703996/2023/12/28/b2139437-7dd6-46e3-9507-5a6ba7672b521703758191327KurtaSets1.jpg"
06ec6ea5-3e27-3566-802e-75d1f26e62de,Pinterest,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/13391600/2021/2/9/33d62191-3477-4a4f-a043-bf3322f611381612864198974-Mast--Harbour-Women-Navy-Blue-Striped-A-Line-Dress-681612864-5.jpg"
3cf64d72-b17d-3993-8dda-a87f5d59eae8,Pinterest,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/23873642/2023/12/5/7c2d76d8-93a0-48fa-824a-98574f2e4e291701773070504-Taavi-Women-Ethnic-Dresses-2471701773070145-1.jpg"
04935aab-6edd-3cf1-9371-52826b616041,Pinterest,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/21513870/2023/12/15/67444f74-08a6-4814-aef4-b9d5a3e0fd571702638241974-Taavi-Women-Ethnic-Dresses-9231702638241554-1.jpg"
e2580397-c03a-34c7-856b-b56619dd0c6a,Pinterest,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/20195290/2022/9/28/b3769fb6-515b-4161-a91b-2b4337f522af1664353103009AthenaMaroonSideSlitEmbellishedDresswithBackKeyhole1.jpg"
bb1d58b8-b408-35e7-a41a-698f2ea9cd99,Pinterest,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/25440338/2023/10/11/753d32f0-7d1a-4569-9ff5-821bb97eb30f1697012745959PUKHYAWomensViscoseRoundNeckSolidEmbroideredTierDressFitFlar1.jpg"
acbbde7a-00a5-39be-a4c6-a05837b3c0f7,Pinterest,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/25509326/2023/10/17/3b2982d9-826b-4610-b36b-0f1d3dd52e461697522467909KALINIWomenBlueEthnicMotifsPrintedSequinnedFloralAnarkaliKur1.jpg"
6a8aa185-39b6-34e4-a22a-4b6cbd2029e2,Pinterest,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/28898586/2024/4/13/3e58179d-62bc-4f09-9820-fda515efd22a1712990213694SouchiiDress1.jpg"
6f7dc051-6cb2-3e87-bc78-2733133ae061,Pinterest,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/27950182/2024/2/29/984aa26f-2c36-4cd7-8664-43fb086f0eee1709208024537WomenA-LinePrintedCottonEthnicDresses1.jpg"
22970803-1313-3f1a-8682-dd026f4c2339,Pinterest,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/23523770/2023/6/5/a40ea635-d40e-434d-8f02-990590c9352c1685939871753StyliPinkCold-ShoulderMaxiDress1.jpg"
c18d638a-f5bf-3155-90e0-e575fa3c50ae,Pinterest,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/29627852/2024/5/17/8a3092f4-0ae3-4c78-bca5-76b8e5a925061715966223388LULUSKYMaxiDress1.jpg"
1760c9d9-4e0f-3dca-bbdb-845d373d9fe5,Pinterest,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/28206460/2024/3/12/173959f0-969e-4f1b-bea2-9727b2a0f16e1710239652115EthnicDresses1.jpg"
c9931abc-94b1-3506-8201-9690c37ab61a,Pinterest,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/20554706/2022/11/10/e333b78c-ab73-4c72-954a-cce6d3fec1ba1668077065337-plusS-Women-Dresses-1731668077064844-1.jpg"
2f5a9757-9a47-37ec-a793-8ee698d85652,Pinterest,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/28044878/2024/3/5/38054138-789c-4776-84aa-c1a01b3aab481709630420457SouchiiDress1.jpg"
613147f0-21f5-307b-8ce1-42f90394d9f6,Pinterest,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/21513964/2023/12/15/6069c8b0-01eb-4479-bc4e-74e17262ed301702638250609-Taavi-Women-Ethnic-Dresses-1471702638250212-1.jpg"
d92a8948-485b-3c77-af24-aa707c87671f,Pinterest,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/17650672/2022/4/1/34c45f03-aaf5-404d-a133-3283c8bb1c181648806890275-Athena-Pink-pleated-off-shoulder-maxi-dress-6651648806889771-1.jpg"
1389ec66-0a3b-3a41-bc94-24a4aee9dfdd,Pinterest,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/25358024/2023/10/6/0508b6eb-e8e9-4fc9-8a12-e99270eab2ce1696601415918HMSmokedBodyconDresses1.jpg"
ed1a0822-dad0-3d30-aa89-34533b9c2a0c,Pinterest,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/29928667/2024/6/8/ebe591f8-3468-4278-9947-d653d71d066b1717862890938PinkViscoseTieredFlaredDress1.jpg"
996a4457-b068-3225-8c59-524dd518f48c,Pinterest,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/20774520/2022/11/16/a3240ea8-f1f1-4ac3-a6a2-1bbdf72be7c51668594256331FloralPrintedMaternityNursingCottonKurta1.jpg"
41b54698-0cf8-3abb-bfe3-0b3c28f61342,Pinterest,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/24908982/2023/9/11/1d721f07-6105-4398-abfb-28230d8622821694421529359NITVANWomenMulticolouredFloralPrintedThreadWorkBlockPrintMat1.jpg"
493db623-5269-3779-bd95-71358d36c436,Pinterest,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/21794498/2023/2/1/949869b5-3de0-44d5-b06e-2bf4b5d7c44d1675246709740FrillSleeveFloralPrintLayeredMaxiDress1.jpg"
89e37c3a-a878-3e2a-8a40-48ada8d56fb1,Pinterest,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/28886076/2024/4/12/6351efe5-7843-412f-9f18-69609eb2c8bc1712913433325LULUSKYMaxiDress1.jpg"
d2200619-baba-3c6c-a1ab-0ef0031004d0,Pinterest,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/27677692/2024/2/20/95c3d0c9-ef82-4688-85c1-de7be113533b1708396858594TrendyolBodyconMidiDress1.jpg"
8ccecfba-5e47-3ef3-9aa5-b6e346e34536,Pinterest,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/29164032/2024/4/24/5d08501b-118c-4cc2-866e-e36122bfc4fe1713959858803AthenaStripedRuffledGeorgetteA-LineDress1.jpg"
d14a1b7e-a2e6-3c60-ba84-137c5dc31c8b,Pinterest,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/24937572/2023/9/13/0203cddd-e717-4286-a478-244bbff7a6901694589805902DressBerryTealEmbellishedFlaredSleeveGeorgetteA-LineMidiDres1.jpg"
8cb1d3a7-a8a3-3e6b-8fc9-77d8b6b11953,Pinterest,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/19816856/2022/9/8/92b3c63b-3629-4ce8-81f9-abac6a2ca4cf1662617059302KAAJHWomenTurquoiseBluePrintedCottonEthnicDresses1.jpg"
2385492b-f30f-3287-92e0-da55fc0a3898,Pinterest,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/28884866/2024/4/12/b7ff7052-bfdd-4008-89dc-e7321f83b5b31712912148530ColourMebyMelangeFloralPrintShirtMidiDress1.jpg"
c7aad9a1-0245-38b7-9319-b2b2483c7d27,Pinterest,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/29718182/2024/5/22/77cbefcc-dd60-47c5-96aa-a5bc2da5138c1716388436182WomensFloralPrintedRayonFlaredKurta1.jpg"
35117482-023f-3888-a1b3-b473f426b864,Pinterest,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/19180042/2022/7/20/eda7df9b-99eb-4880-b561-cbfcbbd4fc751658290629814Dresses1.jpg"
